*Hour,Load
5013,4.79628
5014,4.14804
5015,3.65468
5016,3.37311
5017,2.97998
5018,2.80823
5019,2.68581
5020,2.60277
5021,2.49856
5022,2.63643
5023,2.76398
5024,2.86262
5025,3.01568
5026,3.12794
5027,3.33827
5028,3.69112
5029,4.08461
5030,4.76572
5031,5.52439
5032,6.07614
5033,6.39976
5034,6.55615
5035,6.31586
5036,5.57418
5037,4.91299
5038,4.37101
5039,3.90951
5040,3.45191
5041,3.13927
5042,2.87377
5043,2.81301
5044,2.67185
5045,2.64746
5046,2.70687
5047,2.7306
5048,2.81529
5049,3.14813
5050,3.40524
5051,3.5338
5052,3.64425
5053,3.63364
5054,3.87059
5055,4.29681
5056,4.81129
5057,5.27025
5058,5.4479
5059,5.23681
5060,4.76484
5061,4.43452
5062,4.18665
5063,3.8037
5064,3.09131
5065,3.13153
5066,2.82501
5067,2.62988
5068,2.52036
5069,2.32196
5070,2.41191
5071,2.40569
5072,2.49936
5073,2.688
5074,2.95471
5075,3.24816
5076,3.45438
5077,3.81395
5078,4.37461
5079,4.70946
5080,5.22377
5081,5.27029
5082,5.19561
5083,5.18543
5084,4.70658
5085,4.18408
5086,3.75287
5087,3.32951
5088,3.17979
5089,2.7053
5090,2.50538
5091,2.44528
5092,2.36415
5093,2.31959
5094,2.62763
5095,2.79962
5096,2.94876
5097,3.36945
5098,3.61694
5099,3.69204
5100,3.75081
5101,3.59094
5102,3.91752
5103,3.90174
5104,3.78828
5105,3.96423
5106,4.11243
5107,4.14631
5108,4.161
5109,4.14229
5110,3.95349
5111,3.64533
5112,3.40748
5113,3.02599
5114,2.79724
5115,2.75594
5116,2.68609
5117,2.63186
5118,2.70265
5119,2.83671
5120,3.07261
5121,3.34625
5122,3.60761
5123,4.02009
5124,4.64461
5125,5.1645
5126,5.65503
5127,6.06507
5128,6.38083
5129,6.51904
5130,6.51672
5131,6.40368
5132,5.83807
5133,5.25478
5134,4.74827
5135,4.22173
5136,3.81361
5137,3.3124
5138,3.00638
5139,2.88006
5140,2.76885
5141,2.72805
5142,2.83695
5143,2.95269
5144,3.04847
5145,3.23998
5146,3.46101
5147,3.8999
5148,4.42211
5149,5.06341
5150,5.78578
5151,6.3662
5152,6.80568
5153,7.10907
5154,7.0452
5155,7.10542
5156,6.74988
5157,6.2364
5158,5.46976
5159,4.73877
5160,3.79534
5161,3.68888
5162,3.42672
5163,3.22067
5164,3.04759
5165,2.9595
5166,3.03574
5167,2.99652
5168,3.1459
5169,3.57922
5170,3.81122
5171,4.16333
5172,4.72708
5173,5.20425
5174,5.61471
5175,5.9733
5176,6.40584
5177,6.13679
5178,5.97593
5179,5.66854
5180,5.06565
5181,4.54711
5182,4.16113
5183,3.788
5184,3.37099
5185,3.0631
5186,2.88144
5187,2.73018
5188,2.70475
5189,2.64827
5190,2.72981
5191,2.76956
5192,2.97928
5193,3.14936
5194,3.30317
5195,3.53887
5196,3.72153
5197,4.14994
5198,4.55771
5199,4.95588
5200,5.3297
5201,5.59605
5202,5.34416
5203,5.17581
5204,4.78116
5205,4.45145
5206,4.08887
5207,3.66483
5208,3.23192
5209,3.08262
5210,2.96736
5211,2.89044
5212,2.78515
5213,2.72899
5214,2.69134
5215,2.8071
5216,3.01641
5217,3.19065
5218,3.17711
5219,3.41256
5220,3.5676
5221,3.86477
5222,4.07052
5223,4.54156
5224,4.81566
5225,5.02247
5226,5.1062
5227,4.96615
5228,4.48486
5229,4.20451
5230,4.00275
5231,3.55967
5232,2.9161
5233,2.9515
5234,2.77814
5235,2.60421
5236,2.52311
5237,2.2817
5238,2.27072
5239,2.3556
5240,2.52585
5241,2.80188
5242,2.94529
5243,2.79402
5244,2.84335
5245,3.02171
5246,3.2429
5247,3.57369
5248,3.93356
5249,4.23256
5250,4.53619
5251,4.50082
5252,4.19733
5253,3.92546
5254,3.62049
5255,3.19217
5256,3.04521
5257,2.54863
5258,2.3769
5259,2.29481
5260,2.21701
5261,2.16064
5262,2.46023
5263,2.64918
5264,2.95739
5265,3.13651
5266,3.15792
5267,3.29614
5268,3.42701
5269,3.66932
5270,3.9863
5271,4.38156
5272,4.79494
5273,5.16042
5274,5.28738
5275,5.32616
5276,4.92636
5277,4.49745
5278,4.09183
5279,3.60527
5280,3.09679
5281,2.92393
5282,2.84372
5283,2.71966
5284,2.61227
5285,2.50056
5286,2.48455
5287,2.62794
5288,2.88131
5289,3.10223
5290,3.12706
5291,3.22312
5292,3.27752
5293,3.47223
5294,3.83629
5295,4.21382
5296,4.52183
5297,4.85018
5298,4.6289
5299,4.6076
5300,4.23564
5301,4.0144
5302,3.77907
5303,3.40962
5304,2.88974
5305,2.86535
5306,2.7215
5307,2.48022
5308,2.30739
5309,2.13746
5310,2.27094
5311,2.5984
5312,2.8749
5313,3.04845
5314,3.14136
5315,3.23903
5316,3.61877
5317,3.81277
5318,4.15768
5319,4.44274
5320,4.96589
5321,5.20782
5322,5.13755
5323,4.94443
5324,4.6749
5325,4.35815
5326,3.93002
5327,3.44602
5328,3.17942
5329,2.66721
5330,2.06437
5331,1.77514
5332,1.75471
5333,1.66394
5334,1.74892
5335,1.92124
5336,2.29809
5337,2.43693
5338,2.65952
5339,2.79733
5340,3.0978
5341,4.18614
5342,4.45928
5343,5.00906
5344,5.41233
5345,5.79888
5346,5.66569
5347,4.62938
5348,4.50258
5349,4.47038
5350,4.05699
5351,3.6911
5352,3.32519
5353,2.95218
5354,2.75086
5355,2.60931
5356,2.4992
5357,2.50146
5358,2.59933
5359,2.68543
5360,2.95326
5361,3.05153
5362,3.19412
5363,3.32649
5364,3.74387
5365,3.99926
5366,4.34142
5367,4.76596
5368,5.24637
5369,5.5152
5370,5.59052
5371,5.54378
5372,5.21601
5373,4.70112
5374,4.26705
5375,3.87542
5376,3.34218
5377,3.05485
5378,2.80602
5379,2.67292
5380,2.54407
5381,2.47248
5382,2.52577
5383,2.50766
5384,2.73366
5385,2.98108
5386,3.20763
5387,3.31774
5388,3.6395
5389,4.06634
5390,4.52528
5391,5.08348
5392,5.51714
5393,5.94576
5394,6.05004
5395,5.91549
5396,5.55892
5397,5.06258
5398,4.46326
5399,3.8935
5400,3.30069
5401,3.0123
5402,2.76658
5403,2.60662
5404,2.53284
5405,2.36838
5406,2.38723
5407,2.3947
5408,2.54141
5409,2.74031
5410,2.87492
5411,3.15719
5412,3.5781
5413,4.06115
5414,4.60938
5415,5.15361
5416,5.60406
5417,5.92799
5418,6.10537
5419,6.07818
5420,5.71139
5421,5.14475
5422,4.59224
5423,3.94439
5424,3.39023
5425,3.02397
5426,2.78164
5427,2.62363
5428,2.47514
5429,2.41918
5430,2.46893
5431,2.5835
5432,2.7487
5433,2.96353
5434,3.13605
5435,3.43852
5436,3.84525
5437,4.49375
5438,5.29772
5439,5.8756
5440,6.36982
5441,6.63678
5442,6.72399
5443,6.60866
5444,6.10165
5445,5.45959
5446,4.79549
5447,4.04869
5448,3.7523
5449,3.03446
5450,2.81327
5451,2.60292
5452,2.5241
5453,2.43412
5454,2.68682
5455,2.85609
5456,3.07557
5457,3.28198
5458,3.51144
5459,3.81747
5460,4.30729
5461,5.1336
5462,5.83434
5463,6.50426
5464,7.16332
5465,7.48826
5466,7.63523
5467,7.46103
5468,6.97445
5469,6.34153
5470,5.46216
5471,4.59507
5472,3.72639
5473,3.54499
5474,3.30333
5475,3.13967
5476,2.98768
5477,2.95625
5478,3.00085
5479,3.15488
5480,3.35416
5481,3.63346
5482,3.87038
5483,3.86213
5484,4.14613
5485,4.97346
5486,5.05803
5487,5.45197
5488,5.96588
5489,6.27685
5490,6.50257
5491,6.22698
5492,5.68192
5493,5.1934
5494,4.60658
5495,4.01517
5496,3.51129
5497,3.25294
5498,3.0791
5499,2.88263
5500,2.76008
5501,2.67704
5502,2.76331
5503,2.93318
5504,3.10256
5505,3.36929
5506,3.65045
5507,3.84931
5508,4.28172
5509,4.92286
5510,5.57461
5511,6.13215
5512,6.5157
5513,6.71834
5514,6.76179
5515,6.58561
5516,5.96537
5517,5.33019
5518,4.68523
5519,4.04921
5520,3.6234
5521,3.1949
5522,2.9625
5523,2.80375
5524,2.49381
5525,2.34452
5526,2.43744
5527,2.58102
5528,2.79757
5529,2.94648
5530,3.0858
5531,3.31158
5532,3.6526
5533,4.13051
5534,4.84385
5535,5.62084
5536,6.38545
5537,6.81177
5538,6.86174
5539,6.72436
5540,6.18017
5541,5.5794
5542,4.96696
5543,4.32513
5544,3.59238
5545,3.42961
5546,3.18012
5547,2.96894
5548,2.88036
5549,2.74514
5550,2.72929
5551,2.78538
5552,2.94239
5553,3.28056
5554,3.52517
5555,3.95123
5556,4.37981
5557,5.01614
5558,5.73671
5559,6.38364
5560,6.91078
5561,7.19876
5562,7.38122
5563,7.10981
5564,6.58902
5565,5.79246
5566,4.9127
5567,4.19596
5568,3.2244
5569,3.17498
5570,2.97746
5571,2.80215
5572,2.67942
5573,2.57033
5574,2.53109
5575,2.56349
5576,2.672
5577,2.94661
5578,3.09383
5579,3.25969
5580,3.50605
5581,3.83734
5582,4.1944
5583,4.61781
5584,5.03388
5585,5.2315
5586,5.19627
5587,4.94375
5588,4.40521
5589,3.95578
5590,3.61052
5591,3.16081
5592,3.29831
5593,2.5283
5594,2.40681
5595,2.31656
5596,2.28369
5597,2.28966
5598,2.53553
5599,2.8036
5600,3.04326
5601,3.2539
5602,3.17841
5603,3.5843
5604,3.94658
5605,4.37723
5606,4.94755
5607,5.59621
5608,6.10087
5609,6.49619
5610,6.69567
5611,6.6761
5612,6.21085
5613,5.65405
5614,4.94681
5615,4.28654
5616,3.77604
5617,3.3603
5618,3.11881
5619,2.96179
5620,2.85158
5621,2.79929
5622,2.8732
5623,3.00755
5624,3.36695
5625,3.62221
5626,3.76735
5627,4.0777
5628,4.55657
5629,4.98946
5630,5.68498
5631,6.145
5632,6.64218
5633,6.86916
5634,7.09464
5635,7.03893
5636,6.44352
5637,5.79817
5638,5.134
5639,4.43344
5640,3.63423
5641,3.43709
5642,3.18011
5643,2.97216
5644,2.92297
5645,2.8639
5646,2.93393
5647,3.07507
5648,3.26753
5649,3.54816
5650,3.85975
5651,3.99561
5652,4.24635
5653,4.48266
5654,4.98532
5655,5.69201
5656,6.22823
5657,6.36063
5658,6.50909
5659,6.31386
5660,5.67468
5661,5.12241
5662,4.45333
5663,3.82675
5664,3.25283
5665,3.08862
5666,2.91812
5667,2.81388
5668,2.82408
5669,2.77478
5670,2.82951
5671,2.89338
5672,3.1718
5673,3.4797
5674,3.58403
5675,3.60493
5676,3.64011
5677,3.74609
5678,4.1976
5679,4.70115
5680,5.32495
5681,5.7479
5682,5.96873
5683,5.70771
5684,4.9063
5685,4.44643
5686,4.06849
5687,3.58163
5688,3.22106
5689,2.90771
5690,2.78499
5691,2.60703
5692,2.54084
5693,2.57418
5694,2.69996
5695,2.95696
5696,3.16679
5697,3.37423
5698,3.42504
5699,3.40579
5700,3.62262
5701,4.04067
5702,4.55133
5703,5.03156
5704,5.63825
5705,6.02794
5706,6.09229
5707,5.65162
5708,5.09705
5709,4.66031
5710,4.27677
5711,3.71611
5712,3.38772
5713,2.99927
5714,2.82766
5715,2.82021
5716,2.75761
5717,2.72284
5718,2.78041
5719,2.81765
5720,3.06754
5721,3.29096
5722,3.39244
5723,3.37503
5724,3.68997
5725,4.00005
5726,4.46651
5727,4.91347
5728,5.30048
5729,5.44081
5730,5.59766
5731,5.49606
5732,5.03048
5733,4.59919
5734,4.26998
5735,3.76253
5736,2.92713
5737,3.07718
5738,2.81886
5739,2.61827
5740,2.48301
5741,2.37129
5742,2.41794
5743,2.46782
5744,2.65013
5745,2.94819
5746,3.10039
5747,2.91923
5748,2.96777
5749,3.14986
5750,3.53584
5751,3.87001
5752,4.27869
5753,4.53422
5754,4.79512
5755,4.66541
5756,4.14426
5757,3.81861
5758,3.46407
5759,3.11317
5760,2.87772
5761,2.50129
5762,2.40087
5763,2.32676
5764,2.28788
5765,2.29006
5766,2.61985
5767,2.89929
5768,3.092
5769,3.21816
5770,3.32188
5771,3.78928
5772,3.61098
5773,3.92956
5774,4.26219
5775,4.61135
5776,4.98318
5777,5.24684
5778,5.14291
5779,4.84833
5780,4.39888
5781,4.07547
5782,3.80644
5783,3.35691
5784,2.87009
5785,2.70771
5786,2.58823
5787,2.63038
5788,2.5579
5789,2.43475
5790,2.52709
5791,2.77375
5792,3.14959
5793,3.41861
5794,3.4347
5795,3.48351
5796,3.75775
5797,3.94067
5798,4.38976
5799,4.71604
5800,5.10225
5801,5.33465
5802,5.4244
5803,5.13759
5804,4.68121
5805,4.22302
5806,3.81362
5807,3.37422
5808,3.0805
5809,2.74528
5810,2.60349
5811,2.57849
5812,2.5715
5813,2.54163
5814,2.63414
5815,2.88276
5816,3.26055
5817,3.36061
5818,3.38494
5819,3.21749
5820,3.17764
5821,3.46735
5822,4.00538
5823,4.4837
5824,4.9482
5825,5.31499
5826,5.60257
5827,5.56891
5828,5.08624
5829,4.58593
5830,4.08792
5831,3.59532
5832,3.24743
5833,2.84918
5834,2.77746
5835,2.69864
5836,2.63497
5837,2.53938
5838,2.63361
5839,2.81732
5840,3.07043
5841,3.21227
5842,3.29589
5843,3.51076
5844,3.78968
5845,4.29118
5846,5.02277
5847,5.70306
5848,6.26399
5849,6.59926
5850,6.81218
5851,6.61076
5852,5.96637
5853,5.26937
5854,4.48124
5855,3.86953
5856,3.53822
5857,3.0154
5858,2.87652
5859,2.78134
5860,2.68
5861,2.58976
5862,2.69051
5863,2.85853
5864,3.0233
5865,3.24722
5866,3.38433
5867,3.67412
5868,3.76608
5869,4.4058
5870,5.01893
5871,5.51912
5872,6.07963
5873,6.50624
5874,6.77544
5875,6.54589
5876,5.85983
5877,5.35359
5878,4.79475
5879,4.20316
5880,3.47577
5881,3.33189
5882,3.11228
5883,2.9297
5884,2.828
5885,2.7568
5886,2.77584
5887,2.82136
5888,2.99089
5889,3.39179
5890,3.66727
5891,4.00789
5892,4.40585
5893,4.84926
5894,5.44315
5895,5.8239
5896,6.3135
5897,6.74095
5898,6.88126
5899,6.46815
5900,5.86945
5901,5.07453
5902,4.47439
5903,3.97601
5904,3.54516
5905,3.01196
5906,2.74206
5907,2.57523
5908,2.48457
5909,2.36882
5910,2.42402
5911,2.48127
5912,2.63517
5913,2.98558
5914,3.28966
5915,3.6973
5916,4.14983
5917,4.75213
5918,5.36488
5919,6.0272
5920,6.59495
5921,6.92273
5922,7.11055
5923,7.06291
5924,6.41254
5925,5.73237
5926,5.08868
5927,4.43306
5928,3.99228
5929,3.29775
5930,3.05412
5931,2.86084
5932,2.75163
5933,2.64561
5934,2.71166
5935,2.73866
5936,3.01633
5937,3.39655
5938,3.81398
5939,4.41516
5940,5.19358
5941,6.05408
5942,6.70681
5943,7.17832
5944,7.61857
5945,7.70791
5946,7.78271
5947,7.74629
5948,7.10796
5949,6.53462
5950,5.83236
5951,5.04197
5952,4.60271
5953,3.93716
5954,3.58638
5955,3.35746
5956,3.14729
5957,3.00476
5958,3.23024
5959,3.49518
5960,3.74394
5961,4.23392
5962,4.72425
5963,5.48827
5964,6.57444
5965,7.37555
5966,8.07645
5967,8.70306
5968,8.80692
5969,8.42521
5970,8.40456
5971,7.90921
5972,7.31976
5973,6.77416
5974,6.04043
5975,5.21899
5976,4.56184
5977,3.95518
5978,3.63885
5979,3.48684
5980,3.16218
5981,3.01466
5982,3.03598
5983,3.37183
5984,3.56865
5985,4.00089
5986,4.37109
5987,4.53204
5988,5.03737
5989,5.75298
5990,6.37853
5991,7.00264
5992,7.3138
5993,7.47038
5994,7.61183
5995,7.48372
5996,7.0599
5997,6.46325
5998,5.70436
5999,4.90722
6000,4.53575
6001,4.01939
6002,3.50572
6003,3.32262
6004,3.06404
6005,3.00011
6006,3.12115
6007,3.33914
6008,3.70808
6009,3.96871
6010,4.37013
6011,4.96368
6012,5.78092
6013,6.64813
6014,7.54593
6015,7.95817
6016,8.38803
6017,8.5149
6018,8.62176
6019,8.38161
6020,7.91954
6021,7.27325
6022,6.3386
6023,5.54842
6024,4.60693
6025,4.19808
6026,3.77687
6027,3.40056
6028,3.28125
6029,3.04059
6030,3.07271
6031,3.3075
6032,3.53216
6033,3.7233
6034,3.86606
6035,4.26521
6036,4.70009
6037,5.49547
6038,6.18041
6039,6.95907
6040,7.46841
6041,7.40766
6042,7.3848
6043,7.10721
6044,6.36995
6045,5.77805
6046,5.3875
6047,4.79544
6048,3.72532
6049,3.71719
6050,3.44212
6051,3.37809
6052,2.89874
6053,2.82384
6054,2.78754
6055,2.93999
6056,3.11685
6057,3.2908
6058,3.58805
6059,3.62939
6060,3.84118
6061,4.06931
6062,4.53333
6063,4.74953
6064,5.09441
6065,5.14094
6066,5.06357
6067,4.72824
6068,4.46157
6069,4.26328
6070,4.02196
6071,3.7591
6072,3.15368
6073,3.13858
6074,2.90853
6075,2.71054
6076,2.60784
6077,2.56641
6078,2.59915
6079,2.7025
6080,2.86787
6081,3.14094
6082,3.22223
6083,3.56625
6084,3.72623
6085,3.80001
6086,4.02772
6087,4.14672
6088,4.47401
6089,4.69571
6090,4.68811
6091,4.5505
6092,4.28508
6093,4.04678
6094,3.84314
6095,3.40582
6096,3.41046
6097,2.8409
6098,2.69293
6099,2.60314
6100,2.61385
6101,2.55883
6102,2.77301
6103,3.01453
6104,3.27303
6105,3.50819
6106,3.67317
6107,4.02616
6108,4.08346
6109,4.58014
6110,5.1858
6111,5.44822
6112,5.79866
6113,5.79823
6114,5.79452
6115,5.60728
6116,5.15787
6117,4.64779
6118,4.26944
6119,3.85966
6120,3.33771
6121,3.32484
6122,3.03299
6123,2.97532
6124,2.91298
6125,2.58279
6126,2.67041
6127,2.84213
6128,3.02677
6129,3.22479
6130,3.36221
6131,3.38726
6132,3.28487
6133,3.53879
6134,3.98227
6135,4.2354
6136,4.32237
6137,4.2629
6138,4.30251
6139,4.43915
6140,4.26323
6141,4.10445
6142,3.74083
6143,3.49721
6144,3.09207
6145,2.93224
6146,2.803
6147,2.62217
6148,2.54771
6149,2.55444
6150,2.58799
6151,2.81486
6152,3.09364
6153,3.35563
6154,3.26246
6155,3.30997
6156,3.37323
6157,3.30324
6158,3.59012
6159,3.90268
6160,3.93727
6161,3.91125
6162,4.08404
6163,4.06792
6164,4.09117
6165,3.82797
6166,3.43139
6167,3.18281
6168,3.19999
6169,2.99531
6170,2.84667
6171,2.81599
6172,2.67285
6173,2.4008
6174,2.5224
6175,2.99019
6176,3.37387
6177,3.40333
6178,3.35423
6179,3.45053
6180,3.51562
6181,3.49114
6182,3.73609
6183,3.88221
6184,4.20371
6185,4.40366
6186,4.44871
6187,4.28557
6188,4.06212
6189,4.00451
6190,3.82016
6191,3.51257
6192,2.95907
6193,2.51259
6194,2.33501
6195,2.25907
6196,2.22678
6197,2.17927
6198,2.42813
6199,2.74501
6200,2.92202
6201,3.377
6202,3.49644
6203,3.55217
6204,3.71502
6205,3.72908
6206,3.91525
6207,4.32908
6208,4.40819
6209,4.69925
6210,4.72734
6211,4.41376
6212,4.07584
6213,3.97551
6214,3.71252
6215,3.2995
6216,3.01768
6217,2.66913
6218,2.51812
6219,2.30694
6220,2.13886
6221,2.08824
6222,2.27695
6223,2.56425
6224,2.79203
6225,3.03163
6226,3.02918
6227,2.99165
6228,3.29877
6229,3.22999
6230,3.39532
6231,3.60058
6232,3.82531
6233,3.94166
6234,3.85651
6235,3.72234
6236,3.63981
6237,3.51102
6238,3.37014
6239,3.26308
6240,2.60463
6241,2.86266
6242,2.69611
6243,2.33144
6244,2.22418
6245,2.18807
6246,2.27313
6247,2.33609
6248,2.57315
6249,2.8915
6250,3.13419
6251,3.06421
6252,3.13395
6253,3.16547
6254,3.09049
6255,3.24279
6256,3.18627
6257,3.17417
6258,3.295
6259,3.24422
6260,3.19004
6261,3.06775
6262,2.89336
6263,2.62343
6264,2.42352
6265,2.24092
6266,2.21319
6267,2.14611
6268,2.11391
6269,2.12628
6270,2.33133
6271,2.57158
6272,2.9283
6273,3.15005
6274,3.00247
6275,2.98975
6276,2.93309
6277,3.00453
6278,3.24572
6279,3.53526
6280,3.422
6281,3.33207
6282,3.43164
6283,3.46312
6284,3.40655
6285,3.27043
6286,3.04352
6287,2.74669
6288,2.83784
6289,2.28295
6290,2.20456
6291,2.14598
6292,2.10912
6293,2.08757
6294,2.2823
6295,2.5015
6296,2.76432
6297,2.82112
6298,2.76706
6299,2.81546
6300,3.02501
6301,3.38056
6302,3.70627
6303,3.87764
6304,3.56492
6305,3.5793
6306,3.86436
6307,3.83103
6308,3.85344
6309,3.61841
6310,3.4182
6311,3.24419
6312,2.92001
6313,2.78308
6314,2.63283
6315,2.54678
6316,2.6108
6317,2.66727
6318,2.76551
6319,3.08562
6320,3.26129
6321,3.37311
6322,3.1514
6323,3.23507
6324,3.32781
6325,3.37267
6326,3.49781
6327,3.70889
6328,3.80164
6329,4.01157
6330,4.20636
6331,4.09403
6332,3.91193
6333,3.80275
6334,3.5486
6335,3.20983
6336,2.83607
6337,2.7799
6338,2.67451
6339,2.43704
6340,2.63383
6341,2.5874
6342,2.54181
6343,2.76217
6344,3.00982
6345,3.25755
6346,3.29606
6347,3.29449
6348,3.39244
6349,3.41109
6350,3.55306
6351,3.72734
6352,3.98732
6353,4.27639
6354,4.5291
6355,4.39635
6356,4.19498
6357,3.94865
6358,3.63847
6359,3.23913
6360,3.25135
6361,2.71548
6362,2.62754
6363,2.53552
6364,2.47959
6365,2.45424
6366,2.56828
6367,2.75318
6368,2.99321
6369,3.1956
6370,3.457
6371,3.58079
6372,3.74615
6373,3.99127
6374,4.27127
6375,4.49772
6376,4.91473
6377,5.3328
6378,5.47778
6379,5.3839
6380,5.06402
6381,4.66948
6382,4.16564
6383,3.84536
6384,3.07641
6385,3.12115
6386,2.74823
6387,2.61757
6388,2.56869
6389,2.52824
6390,2.54073
6391,2.69866
6392,2.86232
6393,3.07783
6394,3.19685
6395,3.39075
6396,3.67593
6397,3.94881
6398,4.34615
6399,4.84882
6400,5.19823
6401,5.52866
6402,5.74706
6403,5.47892
6404,4.91723
6405,4.41109
6406,3.87886
6407,3.42834
6408,2.78808
6409,2.73263
6410,2.59879
6411,2.46313
6412,2.43782
6413,2.34523
6414,2.28622
6415,2.3881
6416,2.56522
6417,2.77412
6418,2.86234
6419,2.91445
6420,3.0687
6421,3.3009
6422,3.60158
6423,4.00143
6424,4.39751
6425,4.72709
6426,4.89605
6427,4.65209
6428,4.16879
6429,3.74097
6430,3.44858
6431,3.08625
6432,3.10372
6433,2.49186
6434,2.34776
6435,2.28984
6436,2.20901
6437,2.19329
6438,2.39724
6439,2.74234
6440,3.05662
6441,3.23104
6442,3.32917
6443,3.27104
6444,3.39823
6445,3.66084
6446,4.09488
6447,4.482
6448,4.78536
6449,5.04783
6450,5.09854
6451,4.85635
6452,4.62161
6453,4.248
6454,3.89477
6455,3.60694
6456,2.99941
6457,2.88722
6458,2.8324
6459,2.78228
6460,2.73006
6461,2.6591
6462,2.54352
6463,2.83239
6464,3.12009
6465,3.28869
6466,3.28551
6467,2.99157
6468,3.05758
6469,3.19944
6470,3.37953
6471,3.56313
6472,3.76578
6473,4.12722
6474,4.02518
6475,4.15401
6476,4.17483
6477,3.95725
6478,3.52264
6479,3.3308
6480,3.01774
6481,2.77465
6482,2.74311
6483,2.59732
6484,2.51956
6485,2.56499
6486,2.53395
6487,2.8937
6488,3.01086
6489,3.35637
6490,3.30017
6491,3.3411
6492,3.35255
6493,3.36338
6494,3.43442
6495,3.86424
6496,4.05403
6497,4.45468
6498,4.52755
6499,4.45998
6500,4.38822
6501,4.17147
6502,3.93515
6503,3.57573
6504,2.94926
6505,2.94471
6506,2.83623
6507,2.75688
6508,2.56276
6509,2.48959
6510,2.6414
6511,3.03098
6512,3.31778
6513,3.36557
6514,3.37442
6515,3.24725
6516,3.39326
6517,3.60754
6518,3.89753
6519,4.23077
6520,4.69413
6521,5.1342
6522,5.22882
6523,4.98577
6524,4.57817
6525,4.11568
6526,3.6563
6527,3.3027
6528,3.19595
6529,2.59264
6530,2.48137
6531,2.45063
6532,2.33425
6533,2.35282
6534,2.69568
6535,3.11955
6536,3.2541
6537,3.46459
6538,3.36912
6539,3.65975
6540,3.75989
6541,4.16842
6542,4.4634
6543,4.68228
6544,5.04373
6545,5.38254
6546,5.23234
6547,5.03333
6548,4.75212
6549,4.43423
6550,3.99544
6551,3.60531
6552,3.21275
6553,2.79805
6554,2.70891
6555,2.82865
6556,2.81257
6557,2.54759
6558,2.55371
6559,2.64674
6560,2.85674
6561,3.26157
6562,3.41841
6563,3.3525
6564,3.49698
6565,3.40661
6566,3.62376
6567,3.85811
6568,4.08788
6569,3.97566
6570,4.24812
6571,4.08447
6572,3.96089
6573,3.83657
6574,3.67023
6575,3.31707
6576,2.65464
6577,3.12948
6578,2.98306
6579,2.85365
6580,2.47496
6581,2.18138
6582,2.26492
6583,2.41666
6584,2.60176
6585,2.9076
6586,2.97781
6587,2.84887
6588,2.71298
6589,2.8035
6590,2.84177
6591,3.03956
6592,3.32927
6593,3.56479
6594,3.59359
6595,3.49403
6596,3.3717
6597,3.22022
6598,2.95115
6599,2.69441
6600,2.85135
6601,2.19664
6602,2.1338
6603,2.10549
6604,2.08661
6605,2.10415
6606,2.2432
6607,2.55406
6608,2.91828
6609,3.03684
6610,3.03094
6611,3.01935
6612,3.08493
6613,3.28674
6614,3.58208
6615,3.76845
6616,4.27393
6617,4.49724
6618,4.51624
6619,4.3848
6620,4.13959
6621,3.86493
6622,3.57442
6623,3.18236
6624,3.12286
6625,2.88606
6626,2.78597
6627,2.67654
6628,2.59038
6629,2.57013
6630,2.76067
6631,2.93389
6632,3.29629
6633,3.42263
6634,3.36468
6635,3.22239
6636,3.26855
6637,3.48337
6638,3.77549
6639,4.00609
6640,4.40869
6641,4.64871
6642,4.73489
6643,4.55143
6644,4.37016
6645,4.13051
6646,3.77297
6647,3.43567
6648,3.14045
6649,2.95863
6650,2.74513
6651,2.71228
6652,2.71329
6653,2.64099
6654,2.7555
6655,3.01629
6656,3.31098
6657,3.53013
6658,3.49673
6659,3.31687
6660,2.9842
6661,2.29645
6662,2.68846
6663,2.93941
6664,3.31038
6665,4.40296
6666,5.26972
6667,5.13007
6668,4.68653
6669,4.341
6670,3.74983
6671,3.49841
6672,3.20982
6673,2.98905
6674,2.79086
6675,2.76134
6676,2.69157
6677,2.65184
6678,2.65284
6679,3.09313
6680,3.41641
6681,3.4395
6682,3.28627
6683,3.38216
6684,3.7034
6685,3.82667
6686,4.30249
6687,4.49159
6688,5.07797
6689,5.31507
6690,5.39482
6691,5.02096
6692,4.63257
6693,4.29214
6694,4.01004
6695,3.47032
6696,3.15352
6697,3.05028
6698,2.95053
6699,2.87027
6700,2.73453
6701,2.75438
6702,2.87024
6703,2.90387
6704,3.45691
6705,3.48597
6706,3.48498
6707,3.58315
6708,3.68781
6709,3.95181
6710,4.14864
6711,4.73845
6712,5.25107
6713,5.62571
6714,5.6661
6715,5.39541
6716,4.85521
6717,4.53449
6718,4.17976
6719,3.64151
6720,3.28938
6721,2.74818
6722,2.57409
6723,2.51194
6724,2.41979
6725,2.38776
6726,2.52496
6727,2.64583
6728,2.86604
6729,3.1428
6730,3.18843
6731,3.33563
6732,3.58916
6733,3.68304
6734,4.10401
6735,4.61576
6736,5.12833
6737,5.49592
6738,5.38706
6739,5.13407
6740,4.62387
6741,4.37
6742,4.03228
6743,3.69652
6744,2.76132
6745,2.5892
6746,2.44738
6747,2.3099
6748,2.22065
6749,2.13714
6750,2.21265
6751,2.35662
6752,2.58715
6753,2.75557
6754,2.75567
6755,2.78371
6756,2.74498
6757,2.87838
6758,3.1271
6759,3.51282
6760,3.78856
6761,4.03405
6762,4.13929
6763,3.99017
