hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
4132,0.0,0,0.0,848515.4761648854,optimal,0.08792589999939082,False,
4133,0.0,0,0.0,908691.1852395708,optimal,0.0862630999981775,False,
4134,0.0,0,0.0,958341.6148919731,optimal,0.18906989999959478,False,
4135,0.0,0,0.0,995196.6258196309,optimal,0.09143929999845568,False,
4136,0.0,0,0.0,1008665.897684814,optimal,0.08597569999983534,False,
4137,0.0,0,0.0,1033887.2307540708,optimal,0.0861501000035787,False,
4138,0.0,0,0.0,1027767.9753037911,optimal,0.1888935000024503,False,
4139,0.0,0,0.0,1022722.7075904623,optimal,0.08965959999477491,False,
4140,0.0,0,0.0,1005117.9231035853,optimal,0.1910083000038867,False,
4141,0.0,0,0.0,987207.1010384249,optimal,0.08607340000162367,False,
4142,0.0,0,0.0,973320.4640704413,optimal,0.08103090000076918,False,
4143,0.0,0,0.0,961384.5548054404,optimal,0.19727140000031795,False,
4144,0.0,0,0.0,918978.3759367341,optimal,0.08732320000126492,False,
4145,0.0,0,0.0,888040.9218693831,optimal,0.08268430000316584,False,
4146,0.0,0,0.0,863065.0030912342,optimal,0.08790249999583466,False,
4147,0.0,0,0.0,837952.8847723372,optimal,0.18626519999816082,False,
4148,0.0,0,0.0,823109.4118545727,optimal,0.08116090000112308,False,
4149,0.0,0,0.0,835980.068632852,optimal,0.08966510000027483,False,
4150,0.0,0,0.0,850113.5214451887,optimal,0.08744560000195634,False,
4151,0.0,0,0.0,875280.4268418476,optimal,0.08268310000130441,False,
4152,0.0,0,0.0,893024.0502312318,optimal,0.17864090000512078,False,
4153,0.0,0,0.0,905818.2271852031,optimal,0.08547489999909885,False,
4154,0.0,0,0.0,920016.3722711515,optimal,0.09263540000392823,False,
4155,0.0,0,0.0,927425.6590709314,optimal,0.08477370000036899,False,
4156,0.0,0,0.0,954423.673607934,optimal,0.08813450000161538,False,
4157,0.0,0,0.0,957163.9849113569,optimal,0.08428019999701064,False,
4158,0.0,0,0.0,958769.3272190151,optimal,0.08512419999897247,False,
4159,0.0,0,0.0,950144.3696757354,optimal,0.08747269999730634,False,
4160,0.0,0,0.0,940915.2069404983,optimal,0.09964239999681013,False,
4161,0.0,0,0.0,933567.3604857856,optimal,0.08677650000026915,False,
4162,0.0,0,0.0,914986.4521464591,optimal,0.1970175000024028,False,
4163,0.0,0,0.0,882226.0322724526,optimal,0.09166260000347393,False,
4164,0.0,0,0.0,855175.0947248631,optimal,0.08877590000338387,False,
4165,0.0,0,0.0,849801.094724864,optimal,0.1988171000048169,False,
4166,0.0,0,0.0,821591.2594289475,optimal,0.09908650000579655,False,
4167,0.0,0,0.0,816284.4344289487,optimal,0.09172160000161966,False,
4168,0.0,0,0.0,809791.0600366534,optimal,0.09064499999658437,False,
4169,0.0,0,0.0,776188.8440209336,optimal,0.19138889999885578,False,
4170,0.0,0,0.0,741874.8611449731,optimal,0.08235609999974258,False,
4171,0.0,0,0.0,747260.2219462398,optimal,0.08416939999733586,False,
4172,0.0,0,0.0,729506.2962799505,optimal,0.0824307000002591,False,
4173,0.0,0,0.0,725557.046056841,optimal,0.1907802999994601,False,
4174,0.0,0,0.0,716473.4526823277,optimal,0.08353729999362258,False,
